Name,Address,Rating,Total Reviews,Latitude,Longitude,Place ID,Image File
Ghani Fish point,"Shahrah-e-Ghalib Road, Shireen Jinnah Colony B-1 Clifton, Karachi",5,1,24.817508,67.0042248,ChIJTXt7t849sz4RiKy7YFEZRRw,restaurant_images/ChIJTXt7t849sz4RiKy7YFEZRRw.jpg
Qari Special Biryani? ???? ?????? ??????,"Plot ST 46, Block-1 Shireen Jinnah Colony Block 1 Clifton, Karachi",5,1,24.8158885,66.9952656,ChIJi84tYeMXsz4Rkf5qQhg01YI,restaurant_images/ChIJi84tYeMXsz4Rkf5qQhg01YI.jpg
United Pizza Restaurant Shireen Colony,"Plot B, Shop #3, near Shah G Chowk, 10 Shahrah-e-Ghalib Road, Shiireen",4.4,32,24.8174848,67.0046121,ChIJgauIaCA9sz4Rdu4MmMryvhY,restaurant_images/ChIJgauIaCA9sz4Rdu4MmMryvhY.jpg
Cafe Al-Jadoon & B.B.Q,"near Clifton Medical Centre, 1, Block-1 Shireen Jinnah Colony Block 1 Clifton, Karachi",4.2,829,24.8178552,66.998514,ChIJS3k1XQAXsz4Rt2y6N1Y0VD8,restaurant_images/ChIJS3k1XQAXsz4Rt2y6N1Y0VD8.jpg
Haji Muhammad Khan Restaurant ???? ???? ??? ????????,"R293+64X, Block 1 Clifton, Karachi",4.5,31,24.8181063,67.0028472,ChIJM5nLyvA9sz4RpFHJuWv0kMI,restaurant_images/ChIJM5nLyvA9sz4RpFHJuWv0kMI.jpg
Man Pasand Sweets And Bekars,"R293+4P7, Block 1 Clifton, Karachi",5,1,24.8177868,67.0043096,ChIJy1_a3y89sz4RteZ1GWjbVdU,restaurant_images/ChIJy1_a3y89sz4RteZ1GWjbVdU.jpg
Mashallah dil Pasand restaurant,Karachi,5,1,24.8179723,67.0044898,ChIJzeHqAko9sz4RyhNCFH1x_PA,restaurant_images/ChIJzeHqAko9sz4RyhNCFH1x_PA.jpg
Haji Biryani Centre,Karachi,4.1,38,24.8180625,67.0045625,ChIJWZfj-8w9sz4RDGN2pdpaj-E,restaurant_images/ChIJWZfj-8w9sz4RDGN2pdpaj-E.jpg
Iicy spicy restorant,"R293+7Q6, Shireen Jinnah Colony Block 1 Clifton, Karachi",,,24.8181715,67.0043928,ChIJLzb4LwA9sz4R9qljKM2Qd40,restaurant_images/ChIJLzb4LwA9sz4R9qljKM2Qd40.jpg
Al-Hafeez Biryani,"RX9X+CJ8, Block 3 Clifton, Karachi",,,24.8185277,66.9990755,ChIJaXGzJwA9sz4RUo9S63RjJUE,restaurant_images/ChIJaXGzJwA9sz4RUo9S63RjJUE.jpg
Chicken shop,"R293+HGW, Block 1 Clifton, Karachi",3,1,24.8189793,67.0038182,ChIJ3Z7Qfj09sz4RpKMYJ6YD8qA,restaurant_images/ChIJ3Z7Qfj09sz4RpKMYJ6YD8qA.jpg
Al rehman biryani Zia Uddin Branch,"near Clifton Ziauddin hospital, Zone C - Block 7 area, Karachi",4.1,15,24.8180724,67.0067002,ChIJK430bGo9sz4Rusn1LjcjevU,restaurant_images/ChIJK430bGo9sz4Rusn1LjcjevU.jpg
New Queyta Bismillah Hotel,"RX9V+2VV, Block-1 Block 1 Clifton, Karachi",,,24.8176027,66.9946698,ChIJ1-yJRnQXsz4RSlkVCA_CrsQ,restaurant_images/ChIJ1-yJRnQXsz4RSlkVCA_CrsQ.jpg
"Al-Hamza Chicken Soup, Chinese Soup & Special Yakhni Stall","R294+7QJ, Block 6 Clifton, Karachi",5,3,24.8182018,67.0068256,ChIJWzH4n6M9sz4RzpcuqQF5bzM,restaurant_images/ChIJWzH4n6M9sz4RzpcuqQF5bzM.jpg
Janan Hotel,"Port Truck Stand, Karachi",3.7,3,24.8173921,66.9936191,ChIJ6UDrA2gXsz4R3v0rN-gnrEg,restaurant_images/ChIJ6UDrA2gXsz4R3v0rN-gnrEg.jpg
???? ?? ????? ??? ???? since1996,"RX9W+H2F, Shahrah-e-Ghalib Road, Shireen Jinnah Colony Block 1 Clifton, Karachi",4.4,7,24.8189324,66.995045,ChIJcYv0e6EXsz4RuYegOuLpk1Y,restaurant_images/ChIJcYv0e6EXsz4RuYegOuLpk1Y.jpg
Keamari,"RXCW+8GH, Bangash Road, Bhutta Village, Karachi",3.7,3,24.8208054,66.9963568,ChIJ-7SjXT4Xsz4RaV0n_8KIKzA,restaurant_images/ChIJ-7SjXT4Xsz4RaV0n_8KIKzA.jpg
Al mudassir chicken biryani,"40 Bangash Road, Bhutta Village, Karachi",5,2,24.8207626,66.9951812,ChIJnbDTf6sXsz4R4XJIIpVAIlQ,restaurant_images/ChIJnbDTf6sXsz4R4XJIIpVAIlQ.jpg
Mashallah keamari fast food & pizza branch 2,"RXCV+6R6, Bhutta Village, Karachi",4.2,13,24.8205437,66.9945183,ChIJKc6JmfUXsz4RA3kbIIXysQQ,restaurant_images/ChIJKc6JmfUXsz4RA3kbIIXysQQ.jpg
Mashallah Chicken Center,"R2C2+X48, Gulshan-e-Sikandarabad Gulshan e Sikandarabad, Karachi",,,24.8224239,67.000323,ChIJ9VTYo-o9sz4RMD1UEax8X7A,restaurant_images/ChIJ9VTYo-o9sz4RMD1UEax8X7A.jpg
Muhammad munir chapli kabab shop,Karachi,5,3,24.8210259,66.9949006,ChIJ75iBOPc9sz4RWZITxmloLf8,restaurant_images/ChIJ75iBOPc9sz4RWZITxmloLf8.jpg
Imran kaliji cornor,"RXCV+FW3, Bangash Road, Block 3 Keamari, Karachi",4.1,19,24.8211456,66.9947817,ChIJkwPd-UcXsz4R_ySeYGkp0ZY,restaurant_images/ChIJkwPd-UcXsz4R_ySeYGkp0ZY.jpg
Shahbaz Khan YousufZai,"1, Karachi",5,2,24.819592,67.0102738,ChIJOxq-bRk9sz4Ro7feDfU8ZI0,restaurant_images/ChIJOxq-bRk9sz4Ro7feDfU8ZI0.jpg
Shah G hotel,"Street No 1, Umer Khan Road, Bhutta Village, Karachi No.7? BIIB112/1, Bhutta Village, Karachi",4.6,36,24.8215179,66.994772,ChIJ3zRchykXsz4RhNUKZQXS3lQ,restaurant_images/ChIJ3zRchykXsz4RhNUKZQXS3lQ.jpg
Super Cafe AL Jadoon,"RXCV+HRJ, Massan Road, Bhutta Village, Karachi",4.2,6,24.8214686,66.9945256,ChIJ8ReeGBMXsz4RZPuuE1dhPbE,restaurant_images/ChIJ8ReeGBMXsz4RZPuuE1dhPbE.jpg
Naveedmurad Tap toys cosmetic store,"Subhanallah Road, Bhutta Village, kemare",5,1,24.8227038,66.9971482,ChIJ1YK6M0gXsz4RDo2OFwvBHlU,restaurant_images/ChIJ1YK6M0gXsz4RDo2OFwvBHlU.jpg
Friends Shawarma spot,"R2C5+MG5, Gulshan-e-Sikandarabad Gulshan e Sikandarabad, Karachi",,,24.8216401,67.0088443,ChIJ4QyGRgA9sz4RmTpaRidvu1k,restaurant_images/ChIJ4QyGRgA9sz4RmTpaRidvu1k.jpg
Df khaane,"RXCV+Q7C, Bhutta Village,keamari Karachi, Karachi City, Bhutta Village, Karachi",4.2,6,24.8219499,66.993139,ChIJhVnvKrIXsz4RCE_p-kSHsc4,restaurant_images/ChIJhVnvKrIXsz4RCE_p-kSHsc4.jpg
Ali Jan restaurant,"R2F5+26C, 60 Feet Road, Block 5 Gulshan e Sikandarabad, Karachi",5,1,24.8225683,67.0080778,ChIJD6GeeJY9sz4RUu29WPdAIcU,restaurant_images/ChIJD6GeeJY9sz4RUu29WPdAIcU.jpg
Afridi Inn Clifton,Karachi,4,523,24.8026633,67.0312387,ChIJS3n6qwk9sz4RhqkFFIz2Xks,restaurant_images/ChIJS3n6qwk9sz4RhqkFFIz2Xks.jpg
Subway,"R2GJ+R33, Sunset Boulevard Road, Block 5 Clifton, Karachi",4.3,879,24.8270078,67.0301578,ChIJa4Ezn7g9sz4R-IiEcOMv-Jo,restaurant_images/ChIJa4Ezn7g9sz4R-IiEcOMv-Jo.jpg
Subway,"Khayaban-e-Shahbaz, Shahbaz Commercial Area Phase 6 Defence Housing Authority, Karachi",4.3,767,24.808035,67.061453,ChIJ63Nnrfc8sz4RcvFAq0IV6L4,restaurant_images/ChIJ63Nnrfc8sz4RcvFAq0IV6L4.jpg
Nawab's Dynasty Restaurant,"Plot-1C, lane- 1, Zamzama Commercial Area Zamzama Commercial Area Defence V DHA, Karachi, Karachi",4,1889,24.8172555,67.0430911,ChIJiTmxnq09sz4R3wklaA2TD34,restaurant_images/ChIJiTmxnq09sz4R3wklaA2TD34.jpg
Daily Dubai Restaurant,"57-C 10th Badar Commercial Street, ?????",4.2,4295,24.7972196,67.0442304,ChIJV345wwI9sz4RMIueN-jzAFM,restaurant_images/ChIJV345wwI9sz4RMIueN-jzAFM.jpg
Sindh Sweets and Bakers,"Plot # C-5, off Khayaban-e-Shamsheer, Stadium Lane 2, DHA Phase 5, Karachi",4.5,290,24.8143384,67.0494007,ChIJwRJUnlQ8sz4RSA5AWiVDbss,restaurant_images/ChIJwRJUnlQ8sz4RSA5AWiVDbss.jpg
Hanifia - Khadda Market DHA,"Shop No. 3, Khayabane-Shamsheer, Lane 4, Khadda Market, Stadium Commercial Area Defence V Defence Housing Authority, Karachi",4.1,275,24.8131551,67.0482878,ChIJFwwtnFQ8sz4Ri5nXMR00JvY,restaurant_images/ChIJFwwtnFQ8sz4Ri5nXMR00JvY.jpg
rowtisserie,"off Khayaban-e-Shamsheer, 8-C 14th Street, DHA Phase 5, Karachi",4.3,977,24.8130283,67.0484619,ChIJBaY-z1U8sz4R5HIRpCnlyOA,restaurant_images/ChIJBaY-z1U8sz4R5HIRpCnlyOA.jpg
Big Bash DHA,"25C Stadium Lane 1, DHA Phase 5 Defence Housing Authority, Karachi",4.1,1913,24.8140982,67.0510767,ChIJPT2T9VM8sz4RrU-iGCrReXo,restaurant_images/ChIJPT2T9VM8sz4RrU-iGCrReXo.jpg
BabaFoods Khayaban-e-Shamsheer,"5-A, Khayaban-e-Shamsheer, Phase IV Stadium Commercial Area Defence V Defence Housing Authority, Karachi",3.7,3,24.8134252,67.0483294,ChIJ5-R0nlQ8sz4RR00n8MDqNGk,restaurant_images/ChIJ5-R0nlQ8sz4RR00n8MDqNGk.jpg
Hot N Spicy Khadda Market,"DHA Phase 5 Stadium Commercial Area Defence V Defence Housing Authority, Karachi",4.1,5707,24.8139375,67.0489375,ChIJsYntfVM8sz4Rx_mlfspoyvo,restaurant_images/ChIJsYntfVM8sz4Rx_mlfspoyvo.jpg
MING COURT,"R372+R43, Stadium Commercial Area Defence V gulshan karachi, Karachi",4,707,24.8145175,67.0502864,ChIJgyoKZFQ8sz4RDYDAsewEPzY,restaurant_images/ChIJgyoKZFQ8sz4RDYDAsewEPzY.jpg
Baklava Palace,"Shop #6-C, Khadda Market, Lane #1 ?????? ?????, Stadium Commercial Area, ?????",4.3,274,24.8144949,67.0494954,ChIJSdUgdlM8sz4R8OrQ0HkyTQc,restaurant_images/ChIJSdUgdlM8sz4R8OrQ0HkyTQc.jpg
Pizza Point,"17 Khayaban-e-Shamsheer, DHA Phase 5 Stadium Commercial Area Defence V Defence Housing Authority, Karachi",3.8,704,24.8143997,67.0490799,ChIJ2__HcFM8sz4RCfCeW3jNUzU,restaurant_images/ChIJ2__HcFM8sz4RCfCeW3jNUzU.jpg
Cafeela DHA,"Main Shahbaz Commercial Area Shahbaz Commercial Area Phase 6 Defence Housing Authority, Karachi",4.2,1980,24.8066658,67.0608919,ChIJrTFURvY8sz4REzlMXc1B5xA,restaurant_images/ChIJrTFURvY8sz4REzlMXc1B5xA.jpg
Lals Patisserie - Khy-e-Shahbaz,"5-C, Khayaban-e-Shahbaz, Karachi",4.2,1261,24.8081583,67.0615859,ChIJC7yos_c8sz4RgXUjUVtyAqo,restaurant_images/ChIJC7yos_c8sz4RgXUjUVtyAqo.jpg
Milano Pizza & Fast Food,"Shop No 26?C, 4th Zamzama Lane, Zamzama Commercial Area Askari Villas 2 Defence V, Karachi",4.1,529,24.8163357,67.0414651,ChIJMQhDz609sz4R7GjrbarWLlg,restaurant_images/ChIJMQhDz609sz4R7GjrbarWLlg.jpg
KFC - Khayaban e Shahbaz,"Plot #2 C, Shahbaz Lane # 2, Phase 6 ????? ?????? ???????, ?????",4.2,2553,24.8097114,67.0630066,ChIJ6RK1IvU8sz4RjaB9bRTYCuI,restaurant_images/ChIJ6RK1IvU8sz4RjaB9bRTYCuI.jpg
KFC - 26th Street Defence,"21-C, Street?, 26th Street, Badar Commercial Area Defence V Defence Housing Authority, Karachi",4.1,5577,24.7998451,67.0471801,ChIJLzoohf08sz4R1sk3DwFDRI4,restaurant_images/ChIJLzoohf08sz4R1sk3DwFDRI4.jpg
Domino's Pizza | Zamzama,"Ground floor, Mall square, Shop # 9, Zamzama Boulevard, Clifton, Karachi",4.1,889,24.8171997,67.0403045,ChIJvT3IB649sz4RtaEXQYpy1R8,restaurant_images/ChIJvT3IB649sz4RtaEXQYpy1R8.jpg
Frutti 5 Cafe,"R29R+647, Zamzama Commercial Area Defence V, Karachi",5,2,24.8180272,67.0403029,ChIJxSvj_rE9sz4RUodO8uJBVig,restaurant_images/ChIJxSvj_rE9sz4RUodO8uJBVig.jpg
Biryani Centre,"plot no, 12-C 26th Commercial Street, DHA Phase 5 Tauheed Commercial Area Defence V Defence Housing Authority, Karachi",3.6,1699,24.8078048,67.037414,ChIJPSxzyak9sz4RYzW5d6DayVo,restaurant_images/ChIJPSxzyak9sz4RYzW5d6DayVo.jpg
Khatri King Foods (Badar commercial DHA phase 5),"16c Badar Commercial Street 2, Karachi",4.2,63,24.7984161,67.047219,ChIJYaf6fQI9sz4R6aDdIadGqD0,restaurant_images/ChIJYaf6fQI9sz4R6aDdIadGqD0.jpg
The Soiree,"R2FW+7QM, Clifton Street Number 2, Lower Gizri Gizri, Karachi",4.5,25,24.8232034,67.0469351,ChIJId5Ctkw8sz4Rlmjy9i89JwE,restaurant_images/ChIJId5Ctkw8sz4Rlmjy9i89JwE.jpg
FLOC - for the love of coffee,"Plot # 8C, 10th Commercial Lane, DHA Phase 5 Zamzama Commercial Area, Karachi",4.1,1531,24.8188218,67.0394046,ChIJ2WyJ7rE9sz4RmyI5FQB9FUY,restaurant_images/ChIJ2WyJ7rE9sz4RmyI5FQB9FUY.jpg
Sohny Sweets and Bakers 2000,"Badar Commercial Street 10, Badar Commercial Area Defence V Defence Housing Authority, Karachi",4.1,709,24.7976865,67.0454644,ChIJ2xYhlgI9sz4RFckEbg3z0xE,restaurant_images/ChIJ2xYhlgI9sz4RFckEbg3z0xE.jpg
Mr. Burger Badar Commercial,"Street 5, Badar Commercial Area, Karachi",4.1,547,24.7975865,67.0455424,ChIJ-cCRj_08sz4RHYQvKgrPJwk,restaurant_images/ChIJ-cCRj_08sz4RHYQvKgrPJwk.jpg
Hot-N-Crispy,"Badar Commercial Street 10, Badar Commercial Area Defence V Defence Housing Authority, Karachi",4,353,24.7975645,67.0445448,ChIJRbCT6QI9sz4RXAARvq308qs,restaurant_images/ChIJRbCT6QI9sz4RXAARvq308qs.jpg
E Street Mews Cafe,"F42 E Street, Block 4 Block 4 Clifton, Karachi",4.1,1623,24.8080764,67.0351726,ChIJeXOheqg9sz4R65iW0t7NwB8,restaurant_images/ChIJeXOheqg9sz4R65iW0t7NwB8.jpg
Chop Chop Wok,"Q2WW+G6C, 57-C Khayaban-e-Badar, DHA Phase 5 Badar Commercial Area Defence V Defence Housing Authority, Karachi",4.3,3388,24.796264,67.045499,ChIJxYwsswI9sz4RZQVW8_NIqC4,restaurant_images/ChIJxYwsswI9sz4RZQVW8_NIqC4.jpg
Casa Villa,"Plot D 74, Clifton Block 4 Of, 26th Street, Block 4 Clifton, Karachi",4.1,1087,24.80761,67.0343765,ChIJ9SlveKg9sz4RGD6em4cJbF0,restaurant_images/ChIJ9SlveKg9sz4RGD6em4cJbF0.jpg
Subway,"Q2WW+F38, Saba Avenue, Badar Commercial Area Badar Commercial Area Defence V Defence Housing Authority, Karachi",4.2,319,24.7961573,67.0452132,ChIJa_stSx09sz4RKDVZ6ZvmUbc,restaurant_images/ChIJa_stSx09sz4RKDVZ6ZvmUbc.jpg
Hot N Spicy Restaurant,"26c Khayaban-e-Rahat, Karachi",4.2,2812,24.8097047,67.0694615,ChIJT5icOfU8sz4ROFPR5wRwMvM,restaurant_images/ChIJT5icOfU8sz4ROFPR5wRwMvM.jpg
Evergreen Cafe,"45-C, 45c Khayaban-e-Seher, Shahbaz Commercial Area Phase 6 Defence Housing Authority, Karachi",4.3,1482,24.7940455,67.0490887,ChIJlbeaRuM8sz4RBcsOjqEDYMo,restaurant_images/ChIJlbeaRuM8sz4RBcsOjqEDYMo.jpg
The White Biryani,"22c Rahat Commercial Lane 2, Karachi",4.1,1389,24.8091267,67.0696469,ChIJh6lSLvU8sz4RqwsXZv6vzrY,restaurant_images/ChIJh6lSLvU8sz4RqwsXZv6vzrY.jpg
"14th Street Pizza Co. | Khayaban-e-Nishat, DHA","3-C Nishat Lane-2, Khayaban-e-Nishat, D.H.A Phase 6 Defence Housing Authority, Karachi",4.4,1397,24.8005414,67.0695655,ChIJoQSfdOw8sz4RlAm0dl6jFm4,restaurant_images/ChIJoQSfdOw8sz4RlAm0dl6jFm4.jpg
Spicy One,"1, plot#18, Shop#1 chapal arcade, opposite hyperstar, Sea View Road, Block 4 Clifton, Karachi",4.1,448,24.8029798,67.0307185,ChIJu0t6pQk9sz4RVn6mvCxtEtQ,restaurant_images/ChIJu0t6pQk9sz4RVn6mvCxtEtQ.jpg
AllerFree Foods,"Shop. No. 3, Mono Arcade, Block 9 Clifton, Karachi",3.9,124,24.8258411,67.0361654,ChIJfzmQobc9sz4RiU_KrTU4QW8,restaurant_images/ChIJfzmQobc9sz4RiU_KrTU4QW8.jpg
OPTP - Dolmen Mall Clifton,"Dolmen Mall, Karachi",3.8,75,24.8010999,67.0312116,ChIJ0ZF2oQk9sz4Rsae6xsZTK7w,restaurant_images/ChIJ0ZF2oQk9sz4Rsae6xsZTK7w.jpg
Broadway Pizza - Clifton,"Khayaban-e-Iqbal, Karachi",4.5,4383,24.8263772,67.0356217,ChIJs5halrc9sz4RKokTo498Jpk,restaurant_images/ChIJs5halrc9sz4RKokTo498Jpk.jpg
Subway,"R22H+QW2, Dolmen Mall, Sea View Road, Block 4 Clifton, Karachi",3.7,34,24.8018888,67.0297504,ChIJi6MkoQk9sz4RljLOh9CuGmU,restaurant_images/ChIJi6MkoQk9sz4RljLOh9CuGmU.jpg
Maxims .Restaurant,"A9, hassan homes, opposite nehr-e-khayyam, 5 ???? ?????? ?????, ?????",3.9,506,24.8254121,67.0330682,ChIJe2T5Sbg9sz4RS9H6R-d0OHc,restaurant_images/ChIJe2T5Sbg9sz4RS9H6R-d0OHc.jpg
Xander's DHA Bukhari,"48-C, Bukhari Commercial, Lane 13, Main Khayaban-e-Shujaat, Bukhari Commercial Area Phase 6 Defence Housing Authority, Karachi",4.3,3501,24.7912768,67.0644156,ChIJ6TbLBe08sz4RPCw74iFWLnc,restaurant_images/ChIJ6TbLBe08sz4RPCw74iFWLnc.jpg
The East End,"Plot CC? 2 Khaliq-uz-Zaman Rd, behind Eid Ghaa, Park Clifton?, Karachi",4.3,1201,24.8305576,67.0384943,ChIJKQDwEGY-sz4RzrX3pKlr9Jk,restaurant_images/ChIJKQDwEGY-sz4RzrX3pKlr9Jk.jpg
Jeddah Biryani Food Center,"Boat Basin Branch, Shop # 40-43, Commercial Sub Plot # FL-7/C/4 of Plot #, 7, Block No. 5, Shop#4, Shopping Arcade, Video Market,, Block 5 Clifton, Karachi",4,1867,24.8271912,67.0335485,ChIJdWbREbg9sz4RRdFIS4TY5Ns,restaurant_images/ChIJdWbREbg9sz4RRdFIS4TY5Ns.jpg
Tipu Burger & Broast,"Clifton Center, Shop No 1, Clifton Shopping Arcade, Bank Road, Block 5 Clifton, Karachi",4.2,3797,24.8272548,67.0332564,ChIJIzrvDbg9sz4Rnbxc3m6_a3o,restaurant_images/ChIJIzrvDbg9sz4Rnbxc3m6_a3o.jpg
CLOUD NAAN,"Shop No 4 & 5, Plot 5-E, 1 29th Street, Bokhari Commerical Street 1, ?????",4.1,4633,24.7881006,67.0583952,ChIJjQ3A5ec8sz4RE1CDj5KBHHU,restaurant_images/ChIJjQ3A5ec8sz4RE1CDj5KBHHU.jpg
Burridos,"Shop no. 3, Plot no. 1C, Street no. 2, Bukhari Commercial Area Phase 6 Defence Housing Authority, Karachi",4.2,585,24.7877205,67.0576487,ChIJH4xa5ec8sz4Rhnk7Pz_0Xb0,restaurant_images/ChIJH4xa5ec8sz4Rhnk7Pz_0Xb0.jpg
SIAM EXPRESS - Authentic Thai Cuisine (Takeaway & Delivery only),"Phase 2 Defence Housing Authority, Karachi",4.2,74,24.8342553,67.0553927,ChIJxTPQEwA9sz4Ryy8v90pEojs,restaurant_images/ChIJxTPQEwA9sz4Ryy8v90pEojs.jpg
Cool Inn,"R2GJ+P8Q, Block 5 Clifton, Karachi",4.1,1923,24.8268259,67.0308733,ChIJ20hvhbg9sz4R_RjeG4U_mLs,restaurant_images/ChIJ20hvhbg9sz4R_RjeG4U_mLs.jpg
Ginsoy - Shahbaz HQ,"Ground Floor, 46-1 Khayaban-e-Shahbaz, D.H.A Phase 6 Shahbaz Commercial Area Phase 6 Defence Housing Authority, Karachi",4.3,5064,24.7946726,67.0484965,ChIJ0U1Nqfc8sz4RZKRn7vSSCGA,restaurant_images/ChIJ0U1Nqfc8sz4RZKRn7vSSCGA.jpg
Roll Inn Clifton,"Shop 19-20, Hashoo Terrace, Block 5 Clifton, Karachi",4,1122,24.826862,67.0304111,ChIJtcxHnLg9sz4R_B-LXU62j0s,restaurant_images/ChIJtcxHnLg9sz4R_B-LXU62j0s.jpg
Rajdhani Delights,"2, Marine Pride, Khayaban-e-Iqbal Road, Karachi",4.2,2943,24.8298751,67.0336925,ChIJ8eLe2sc9sz4RFyZFaYTL-XM,restaurant_images/ChIJ8eLe2sc9sz4RFyZFaYTL-XM.jpg
The Burger Shack,"Sehar, 2C Lane 9, D.H.A. Phase 7 Seher Commercial Area Phase 7 Defence Housing Authority, Karachi",4,1096,24.814239,67.0717313,ChIJL4vIZmA8sz4RsCIKN4LK_7Q,restaurant_images/ChIJL4vIZmA8sz4RsCIKN4LK_7Q.jpg
Butlers Chocolate Caf?,"6th Commercial Lane, Karachi",4.3,4791,24.8171581,67.0410315,ChIJA6wd5a09sz4RYiRtNsdUs-Y,restaurant_images/ChIJA6wd5a09sz4RYiRtNsdUs-Y.jpg
Espresso Shahbaz DHA,"Ground Floor, 7-C Khayaban-e-Shahbaz, Karachi",4.3,2331,24.808078,67.0614994,ChIJvx-9TPY8sz4RxNqkDHi94qs,restaurant_images/ChIJvx-9TPY8sz4RxNqkDHi94qs.jpg
Fusion Pizzeria,Pakistan,4.5,21,24.8138757,67.1037387,ChIJ7-amgSc7sz4Ruwfp_YjaO0s,restaurant_images/ChIJ7-amgSc7sz4Ruwfp_YjaO0s.jpg
Bismillah Sanzar Hotel,"R473+4XG, Unnamed Road, Block C Bhittai Colony Korangi Creek, Karachi",3.7,3,24.8128124,67.1049631,ChIJC9FMTgQ7sz4ReD1oP5kDCc0,restaurant_images/ChIJC9FMTgQ7sz4ReD1oP5kDCc0.jpg
Taste point momos and Chinese restaurant,"R473+HPW, Central Street, Altaf Town Korangi Creek, Karachi",4.5,48,24.8139901,67.1043793,ChIJQ8l9Ll47sz4RGp3Rz_m6Q8Q,restaurant_images/ChIJQ8l9Ll47sz4RGp3Rz_m6Q8Q.jpg
NABEEL BURGER RESTAURANT,"R473+HQX, Altaf Town Korangi Creek, Karachi",2.8,4,24.8138811,67.1046001,ChIJ7Q4yYeg7sz4RdCAcIpLkYiI,restaurant_images/ChIJ7Q4yYeg7sz4RdCAcIpLkYiI.jpg
Cafe Quetta Darbar Hotel,"R473+JVM, Block B Bhittai Colony Korangi Creek, Karachi",4,2,24.8141126,67.1046594,ChIJOfix22Y7sz4RQFQHptmUgCI,restaurant_images/ChIJOfix22Y7sz4RQFQHptmUgCI.jpg
The Chessy palazzo,"R464+XPC, Block C Bhittai Colony Korangi Creek, Karachi",5,4,24.8124389,67.106774,ChIJW538qZw7sz4Rr5dJgM63SI8,restaurant_images/ChIJW538qZw7sz4Rr5dJgM63SI8.jpg
French Fries Cabin,"Plot 45, Block E Bhittai Colony Korangi Creek, Karachi",3,1,24.8104588,67.1072347,ChIJ0zb3DQA7sz4Rs1KYY2mwaDI,restaurant_images/ChIJ0zb3DQA7sz4Rs1KYY2mwaDI.jpg
SHAHI GHAR KA KHANA,"House no 90, Korangi Crossing Road, Block B Bhittai Colony, Karachi",5,2,24.8151889,67.1055272,ChIJwWgtcAA7sz4R4TyX-Pq0eKA,restaurant_images/ChIJwWgtcAA7sz4R4TyX-Pq0eKA.jpg
Big Tasty Bite,"House num B35 Area, Korangi Crossing Road, Bhittai Colony, Karachi",,,24.8142248,67.1068495,ChIJRxLrSAA7sz4RAkO5RDzPVGM,restaurant_images/ChIJRxLrSAA7sz4RAkO5RDzPVGM.jpg
Noorani Kabab House,"Plot 283, Block B Bhittai Colony Korangi Creek, Karachi",4.4,14,24.8145619,67.106824,ChIJ2ehC3Co7sz4RALy-KR_i9yA,restaurant_images/ChIJ2ehC3Co7sz4RALy-KR_i9yA.jpg
Azlan Biryani Centre,"House B, 294 Korangi Crossing Road, Bhittai Colony",3.9,9,24.8151196,67.1068109,ChIJdQSc3X87sz4R8zUenTaQLe8,restaurant_images/ChIJdQSc3X87sz4R8zUenTaQLe8.jpg
Crazy Pizza,"Shop 1, H, 698, Block C Bhittai Colony Korangi Creek, Karachi",4.5,74,24.8130085,67.1081532,ChIJEWBw_7Y7sz4RXzyeEIsFebA,restaurant_images/ChIJEWBw_7Y7sz4RXzyeEIsFebA.jpg
Khaba point,"R475+575, Block C Bhittai Colony Korangi Creek, Karachi",,,24.8128922,67.1082305,ChIJP3IdTeo7sz4RtMCTmspMGT0,restaurant_images/ChIJP3IdTeo7sz4RtMCTmspMGT0.jpg
Akbar Khan Chicken Canter,"Plot 101 D, Karachi",5,3,24.8127874,67.1083676,ChIJV2P73Lk_sz4Rf0SiSu5Bu0g,restaurant_images/ChIJV2P73Lk_sz4Rf0SiSu5Bu0g.jpg
EAT OWN,"SHOP NO. 650, Block C, Karachi",4.1,9,24.8136837,67.108041,ChIJDdNfSPI7sz4RzRzldDumAMQ,restaurant_images/ChIJDdNfSPI7sz4RzRzldDumAMQ.jpg
Waheed Bhai Chicken,"R475+P66, Block C Bhittai Colony Korangi Creek, Karachi",5,2,24.8142884,67.1080072,ChIJaT1dVls7sz4R4UCmxs5Fyao,restaurant_images/ChIJaT1dVls7sz4R4UCmxs5Fyao.jpg
Subhan Allah Pakwan,"R475+3GJ, Block D Bhittai Colony Korangi Creek, Karachi",5,2,24.812712,67.1087583,ChIJ4eV1x4I7sz4RgtCIUnyP84Q,restaurant_images/ChIJ4eV1x4I7sz4RgtCIUnyP84Q.jpg
GB FLAME AND FLAVOR,"R484+GF6, Korangi Crossing Road, Block B Bhittai Colony Korangi Creek, Karachi",5,2,24.8163125,67.1061875,ChIJm1PDGco7sz4RshXcb5VHKic,restaurant_images/ChIJm1PDGco7sz4RshXcb5VHKic.jpg
Ali malang chicken depo,"R475+Q5Q, Korangi Crossing Road, Block C Bhittai Colony Korangi Creek, Karachi",5,2,24.8144502,67.1079839,ChIJd-jYTfE7sz4RKb9KbZ5Pc68,restaurant_images/ChIJd-jYTfE7sz4RKb9KbZ5Pc68.jpg
